Category,Brand,Model,Product Name,SKU Variation,Product Link,Description,Specification
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650387,3 in. x 0.131-Gauge 30-Degree Galvanized Ring Shank Paper Tape Framing Nails (2000-Box),3 in~~10 gauge~~30 degree~~2000,https://www.homedepot.com/p/Paslode-3-in-x-0-131-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-2000-Box-650387/205663177,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 205663177 Model # 650387 Store SKU # 1003134976 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: 3 x .131
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 10d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 1
  - Package Quantity: 2000
  - Product Weight (lb.): 21.29 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Assembled Depth (in.): 9.32 in
  - Assembled Height (in.): 3.13 in
  - Assembled Width (in.): 7.38 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 3 in
  - Nail Angle: 30 degree
  - Nail Gauge: 10 gauge
  - Nail Length (In.): 3 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650385X,3 in.x0.120-Gauge 30-Degree Galvanized Ring Shank Paper-Taped Heavy-Duty Framing Nails Pallet with Cordless XPro Nailer,3 in~~11 gauge~~30 degree~~96000,https://www.homedepot.com/p/Paslode-3-in-x0-120-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Taped-Heavy-Duty-Framing-Nails-Pallet-with-Cordless-XPro-Nailer-650385X/206955231,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's. Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration. Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs (Paslode Pallet deal includes 48 boxes of nails and Free Framing Nailer). The Paslode Cordless XPro Framing Nailer delivers power, performance, and comfort for framing applications, without the hassle of a hose and compressor. As the lightest cordless framing nailer available, it's easy and comfortable to use all day. It drives 2 in. to 3-1/4 in. 30 Degree framing nails flush into the hardest framing materials and will keep you running with 9,000 shots per charge. It comes in a hard case with a battery and charger.
Highlights:
- Paslode Paper-Tape Framing Nails for Framing, Decking and Fencing
- Pallet of 48 Boxes of Paslode 3 in. x 0.120 HDG Framing Nails
- Free Paslode XPro Framing Nailer
Use with Paslode 30 Degree framing nails for exterior framing applications Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Paslode 30-degree paper tape framing nails are available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up Paslode hot-dipped galvanized framing nails have a special polymer coating that reduces staining and streaking by 80% Experience consistent nailing, purchase 48-boxes of Paslode Hot-Dipped Galvanized framing nails and receive a Paslode cordless XP framing nailer Offer only applies to Paslode pallet deal, limit one per customer <a href=""https://www.homedepot.com/s/paslode framing nails?NCNI-5"" target=""_blank"" style=""color:#F96302;"">Check Out Paslode's full line of framing nails</a> <a href=""https://www.homedepot.com/c/electronics_recycling_programs"" style=""color:#F96302;"" target=""_blank"">Click here for more information on Electronic Recycling Programs</a>
Product Information
Internet # 206955231 Model # 650385X Store SKU # 1001759851 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: 3""x.120
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 10d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 48
  - Package Quantity: 96000
  - Product Weight (lb.): 976.80 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No Warranty

Dimensions:
  - Assembled Depth (in.): 4.25 in
  - Assembled Height (in.): 14.5 in
  - Assembled Width (in.): 12 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 3 in
  - Nail Angle: 30 degree
  - Nail Gauge: 11 gauge
  - Nail Length (In.): 3 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,657388,3-1/4 in. x 0.131 in. Round Drive 30° Steel Galvanized Smooth Shank Paper Tape Framing Nails (750 per Box),3-1/4 in~~10 gauge~~30 degree~~750,https://www.homedepot.com/p/Paslode-3-1-4-in-x-0-131-in-Round-Drive-30-Steel-Galvanized-Smooth-Shank-Paper-Tape-Framing-Nails-750-per-Box-657388/315286819,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 315286819 Model # 657388 Store SKU # 1006030352 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: .131
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated,Coated
  - Finish Family: Galvanized
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 12d
  - Nail Type: Framing Nail
  - Nails per Box: 750
  - Number of Boxes: 1
  - Package Quantity: 750
  - Product Weight (lb.): 9.25 lb
  - Returnable: 90-Day
  - Shank Type: Smooth Shank

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Assembled Depth (in.): .131 in
  - Assembled Height (in.): 3-1/4 in
  - Assembled Width (in.): .131 in
  - Fastener Head Width (in.): .1 in
  - Fastener Length (in.): 3-1/4 in
  - Nail Angle: 30 degree
  - Nail Gauge: 10 gauge
  - Nail Length (In.): 3 1/4 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,657385,3 in. x 0.120 in. Round Drive 30-Degree Steel Galvanized Ring Shank Paper Tape Framing Nails ( 750 Per Box ),3 in~~11 gauge~~30 degree~~750,https://www.homedepot.com/p/Paslode-3-in-x-0-120-in-Round-Drive-30-Degree-Steel-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-750-Per-Box-657385/315286793,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 315286793 Model # 657385 Store SKU # 1005976005 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: .120
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated,Coated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 10d
  - Nail Type: Framing Nail
  - Nails per Box: 750
  - Number of Boxes: 1
  - Package Quantity: 750
  - Product Weight (lb.): 7.55 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Assembled Depth (in.): .120 in
  - Assembled Height (in.): 3 in
  - Assembled Width (in.): .120 in
  - Fastener Head Width (in.): .1 in
  - Fastener Length (in.): 3 in
  - Nail Angle: 30 degree
  - Nail Gauge: 11 gauge
  - Nail Length (In.): 3 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650388,"3-1/4 in. x 0.131-Gauge 30° Galvanized Smooth Shank Paper Tape Framing Nails (2,000 per Box)",3-1/4 in~~10 gauge~~30 degree~~2000,https://www.homedepot.com/p/Paslode-3-1-4-in-x-0-131-Gauge-30-Galvanized-Smooth-Shank-Paper-Tape-Framing-Nails-2-000-per-Box-650388/100351709,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 100351709 Model # 650388 Store SKU # 606501 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: 131
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: Coated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior
  - Loading type: Strip
  - Nail Coating: Bright Finish
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 12d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 1
  - Package Quantity: 2000
  - Product Weight (lb.): 22.88 lb
  - Returnable: 90-Day
  - Shank Type: Smooth Shank

Warranty / Certifications:
  - Manufacturer Warranty: N

Dimensions:
  - Assembled Depth (in.): 9.5 in
  - Assembled Height (in.): 3.19 in
  - Assembled Width (in.): 7.75 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 3-1/4 in
  - Nail Angle: 30 degree
  - Nail Gauge: 10 gauge
  - Nail Length (In.): 3 1/4 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650383P,2-3/8 in. x 0.113-Gauge 30-Degree Galvanized Ring Shank Paper Tape Framing Nails Pallet with PMPlus Nailer,2.375 in~~9 gauge~~30 degree~~96000,https://www.homedepot.com/p/Paslode-2-3-8-in-x-0-113-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-Pallet-with-PMPlus-Nailer-650383P/328673599,"About This Product
With a pallet of Paslode 30 Framing Nails, professionals have plenty of framing nails to complete any job and then some. The pallet includes 48 boxes of durable nails with reinforced round heads that're highly durable. This set also includes a Paslode PowerMaster Plus Framing Nailer that is designed to work with the nails.
Highlights:

Includes a Paslode power master plus nailer with pallet purchase Pallet of 48 boxes of Paslode 2-3/8 in. x 0.113 framing nails Paslode HDG framing nails have a reinforced round head design that has a better drive performance in even the hardest materials Paper tape collation resists breaking when dropped and means no job site debris to clean up More productivity with fewer jams and misfires Offer only applies to Paslode pallet deal, limit 1 per customer
Product Information
Internet # 328673599 Model # 650383P Store SKU # 1010855411 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: 2-3/8 in. x 0.113
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated,Galvanized
  - Finish Family: Galvanized
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 8d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 48
  - Package Quantity: 96000
  - Product Weight (lb.): 14 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No Warranty

Dimensions:
  - Assembled Depth (in.): 10 in
  - Assembled Height (in.): 2.7 in
  - Assembled Width (in.): 7.5 in
  - Fastener Head Width (in.): 0.1 in
  - Fastener Length (in.): 2.375 in
  - Nail Angle: 30 degree
  - Nail Gauge: 9 gauge
  - Nail Length (In.): 2 3/8 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650381,"2 in. x 0.113-Gauge 30-Degree Galvanized Ring Shank Paper Tape Framing Nails (2,000 per Box)",2 in~~11.5 gauge~~30 degree~~2000,https://www.homedepot.com/p/Paslode-2-in-x-0-113-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-2-000-per-Box-650381/100351706,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 100351706 Model # 650381 Store SKU # 584597 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: .113
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 6d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 1
  - Package Quantity: 2000
  - Product Weight (lb.): 12.75 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: no

Dimensions:
  - Assembled Depth (in.): 8.82 in
  - Assembled Height (in.): 2.75 in
  - Assembled Width (in.): 7.13 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 2 in
  - Nail Angle: 30 degree
  - Nail Gauge: 11.5 gauge
  - Nail Length (In.): 2 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,657387,3 in. x 0.131 Round Drive 30-Degree Steel Galvanized Ring Shank Paper Tape Framing Nails (750 Per Box),3 in~~10 gauge~~30 degree~~750,https://www.homedepot.com/p/Paslode-3-in-x-0-131-Round-Drive-30-Degree-Steel-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-750-Per-Box-657387/315286913,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 315286913 Model # 657387 Store SKU # 1005976003 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: .131
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated,Coated
  - Finish Family: Galvanized
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 10d
  - Nail Type: Framing Nail
  - Nails per Box: 750
  - Number of Boxes: 1
  - Package Quantity: 750
  - Product Weight (lb.): 9.05 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No

Dimensions:
  - Assembled Depth (in.): .131 in
  - Assembled Height (in.): 3 in
  - Assembled Width (in.): .131 in
  - Fastener Head Width (in.): 1 in
  - Fastener Length (in.): 3 in
  - Nail Angle: 30 degree
  - Nail Gauge: 10 gauge
  - Nail Length (In.): 3 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650381X,2 in.x0.113-Gauge 30-Degree Galvanized Ring Shank Paper-Taped Heavy-Duty Framing Nails Pallet with Cordless XPro Nailer,2 in~~11.5 gauge~~30 degree~~96000,https://www.homedepot.com/p/Paslode-2-in-x0-113-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Taped-Heavy-Duty-Framing-Nails-Pallet-with-Cordless-XPro-Nailer-650381X/206955217,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's. Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration. Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs (Paslode Pallet deal includes 48 boxes of nails and Free Framing Nailer). The Paslode Cordless XPro Framing Nailer delivers power, performance, and comfort for framing applications, without the hassle of a hose and compressor. As the lightest cordless framing nailer available, it's easy and comfortable to use all day. It drives 2 in. to 3-1/4 in. 30 Degree framing nails flush into the hardest framing materials and will keep you running with 9,000 shots per charge. It comes in a hard case with a battery and charger.
Highlights:
- Paslode Paper-Tape Framing Nails for Framing, Decking and Fencing
- Pallet of 48 Boxes of Paslode 2 in. x 0.113 HDG Framing Nails
- Free Paslode XPro Framing Nailer
Use with Paslode 30 Degree framing nails for exterior framing applications Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Paslode 30-degree paper tape framing nails are available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up Paslode hot-dipped galvanized framing nails have a special polymer coating that reduces staining and streaking by 80% Experience consistent nailing, purchase 48-boxes of Paslode Hot-Dipped Galvanized framing nails and receive a Paslode cordless XP framing nailer Offer only applies to Paslode pallet deal, limit one per customer <a href=""https://www.homedepot.com/s/paslode framing nails?NCNI-5"" target=""_blank"" style=""color:#F96302;"">Check Out Paslode's full line of framing nails</a> <a href=""https://www.homedepot.com/c/electronics_recycling_programs"" style=""color:#F96302;"" target=""_blank"">Click here for more information on Electronic Recycling Programs</a>
Product Information
Internet # 206955217 Model # 650381X Store SKU # 1001759850 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: 2""x.113
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated
  - Finish Family: Metallic
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 6d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 48
  - Package Quantity: 96000
  - Product Weight (lb.): 628.80 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: No Warranty

Dimensions:
  - Assembled Depth (in.): 4.25 in
  - Assembled Height (in.): 14.5 in
  - Assembled Width (in.): 12 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 2 in
  - Nail Angle: 30 degree
  - Nail Gauge: 11.5 gauge
  - Nail Length (In.): 2 in.
"
Hardware / Fasteners / Collated Fasteners / Collated Framing Nails,Paslode,650383,"2-3/8 in. x 0.113-Gauge 30-Degree Galvanized Ring Shank Paper Tape Framing Nails (2,000 per Box)",2-3/8 in~~11.5 gauge~~30 degree~~2000,https://www.homedepot.com/p/Paslode-2-3-8-in-x-0-113-Gauge-30-Degree-Galvanized-Ring-Shank-Paper-Tape-Framing-Nails-2-000-per-Box-650383/100351707,"About This Product
Paslode Hot Dipped Galvanized 30 Degree Framing Nails are designed and manufactured to match the specifications of Paslode framing nailers so your nailer will run smoothly, with fewer jams and misfires. Paslode nails drive flush even into the harder woods and LVL's.  Paslode adds a polymer coating around the shanks and heads to reduce staining, streaking and nail discoloration.Use Paslode Hot Dipped Galvanized framing nails for exterior framing jobs.
Highlights:
- Paslode 30 ° HDG framing nails drive flush into harder woods
- Paslode hot dipped galvanized framing nails for corrosion defense
- Paslode paper-tape framing nails for framing, decking and fencing
Use with Paslode 30 ° framing nailers for exterior framing applications Paslode special polymer coating reduces staining and streaking by 80% compared to other hot dipped galvanized nails Code compliant: ASTM A 153, IRC R 319.3, ICC ES-3072 - no project delays from failed inspections High corrosion resistance in LVL, including ACQ and MCQ Available in 2 in. to 3-1/2 in. L: 0.113 in. to 0.131 in. shank diameters Paslode Paper tape collation resists breaking when dropped and deterioration in wet weather, no job site debris to clean up 10% more nails per strip means more time working, less time reloading Full round head provides round head performance in a 30 Degree collation Patented fluted shank design and our red tip coating allow for easy drive and secure holding strength Use with Paslode 30 Degree framing nailers for exterior framing applications
Product Information
Internet # 100351707 Model # 650383 Store SKU # 584609 Store SO SKU # None","Details:
  - Collation Material: Paper
  - Fastener Callout Size: .113
  - Fastener Material: Steel
  - Fastener Type: Collated Framing Nail
  - Features: ACQ Rated
  - Finish Family: Specialty Finishes
  - Interior/Exterior: Exterior,Interior
  - Loading type: Strip
  - Nail Coating: Hot Galvanized
  - Nail Head Style: Round Head
  - Nail Penny Size (d): 8d
  - Nail Type: Framing Nail
  - Nails per Box: 2000
  - Number of Boxes: 1
  - Package Quantity: 2000
  - Product Weight (lb.): 14.7 lb
  - Returnable: 90-Day
  - Shank Type: Ring Shank

Warranty / Certifications:
  - Manufacturer Warranty: N

Dimensions:
  - Assembled Depth (in.): 8.82 in
  - Assembled Height (in.): 2.5 in
  - Assembled Width (in.): 7.13 in
  - Fastener Head Width (in.): .1
  - Fastener Length (in.): 2-3/8 in
  - Nail Angle: 30 degree
  - Nail Gauge: 11.5 gauge
  - Nail Length (In.): 2 3/8 in.
"
